,galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs
8013,6374891611011157514,1237665127474856231,197.854033743751,33.654594190933,20.832145690918,20.5339641571045,20.402536392211896,20.501672744751,20.4365310668945,20.6425724029541,20.9720687866211,QSO
8016,6378726691462711147,1237667910055821379,183.672706045686,23.8528935465801,16.803316116333,15.544093132019,14.957193374633801,14.647120475769,14.496673583984402,18.0214576721191,18.716129302978498,GALAXY
8017,6378726687167742916,1237667911129235689,182.829188691014,24.708168638126804,20.3432846069336,20.093715667724602,20.4723529815674,20.7872753143311,21.2221622467041,20.2298526763916,20.0857887268066,STAR
8018,6378726688241487979,1237667910592364560,182.7415798232,24.314656937460498,20.6030673980713,19.7754802703857,18.8840503692627,18.4148387908936,18.094781875610398,20.695224761962898,20.615459442138697,QSO
8024,6378867494449317205,1237667447265689844,182.301454823223,24.8457986255229,19.7036514282227,18.498098373413104,17.7121620178223,17.4058704376221,17.0755367279053,20.4814395904541,20.7494678497314,GALAXY
8025,6378867518071638361,1237668297665675393,181.173740664376,19.6356354281762,19.724796295165998,18.5256423950195,17.744432449340803,17.3448238372803,17.092670440673803,20.5443382263184,21.5671825408936,GALAXY
8029,6378867494449317840,1237667911665909916,182.357840387828,24.984850886809397,19.0304870605469,17.8310451507568,17.212623596191403,16.868362426757802,16.6827754974365,20.012859344482397,21.0201473236084,GALAXY
8031,6374856481399899321,1237667448339103934,181.477024013947,25.7228142518539,19.6543083190918,18.9593410491943,18.3612442016602,18.0621700286865,17.866680145263697,20.1673526763916,20.903673171997102,GALAXY
8032,6374856481399899210,1237667448339234951,181.85738153654998,25.695943214924398,19.4961185455322,18.2308502197266,17.5728607177734,17.1475658416748,16.9124050140381,20.9103317260742,21.5799255371094,GALAXY
8038,6378550783560914248,1237667783916257380,204.23487262481498,22.3090953398442,19.1845092773438,18.1334476470947,17.6917095184326,17.3635368347168,17.2447338104248,19.930109024047898,20.477838516235398,GALAXY
8040,6378550793224590187,1237667783916781817,205.45026797630402,22.210157258212103,19.206678390502898,18.1333999633789,17.693021774292,17.4556922912598,17.2433376312256,19.6666641235352,19.9728393554688,GALAXY
8041,6378550793224586389,1237667735590797350,205.20546371716802,21.535206167940302,19.4265537261963,18.1000442504883,17.6669330596924,17.386085510253903,17.3103427886963,19.9349040985107,20.250656127929698,GALAXY
8046,6378867471900738493,1237667447264641068,179.770298498149,24.7743182582317,17.765916824340803,16.7001419067383,16.2733554840088,16.0302829742432,15.799800872802699,18.7256546020508,19.36106300354,GALAXY
8048,6378867460089580666,1237667448875319364,179.80369634572497,26.111353172175,19.1955394744873,18.0774974822998,17.428443908691403,17.054002761840803,16.7889385223389,20.010139465332,20.4441986083984,GALAXY
8049,6378867460089579647,1237667912738603106,179.662330542809,25.900191446919305,19.4363327026367,18.197063446044897,17.4583759307861,17.043268203735398,16.728807449340803,20.659770965576197,21.1205749511719,GALAXY
8052,6374856474957448553,1237667448338776200,180.70847963303,25.767506706526103,19.3391189575195,18.3423023223877,17.7133617401123,17.3339157104492,17.1422538757324,20.5608978271484,21.1622200012207,GALAXY
8053,6378621205992177955,1237667783377813670,200.35568612790797,22.226668236455,18.9276103973389,17.7432689666748,17.281391143798803,17.028875350952102,16.828933715820302,19.7007808685303,20.099107742309602,GALAXY
8064,6378867461163320212,1237667447264510216,179.44549578628101,24.704359757413396,20.238431930542,20.2804279327393,19.795965194702102,19.779836654663104,19.93044090271,19.8117446899414,21.358684539794897,QSO
8069,6378621196328503269,1237667781766414424,198.20743650431598,21.232237882972502,18.4553852081299,17.647928237915,17.387731552124,17.1823978424072,17.0588264465332,19.169263839721697,19.284015655517603,GALAXY
8070,6378621172706182472,1237667783913570364,197.55239792118,22.875579725276104,20.1102066040039,19.8647575378418,19.769931793212898,19.510324478149396,19.4840259552002,20.9046192169189,21.927898406982397,QSO
8071,6378621196328504095,1237667734514303114,198.378736007197,21.4967781771001,18.6715908050537,16.953811645507802,16.1451930999756,15.7338418960571,15.4025278091431,18.7156047821045,21.211969375610398,GALAXY
8072,6378621196328504759,1237667782303219801,198.085690053615,21.594726363296598,19.4852542877197,18.3531818389893,17.7363185882568,17.3920860290527,17.220355987548803,20.383441925048803,21.0827922821045,GALAXY
8077,3364507917522833070,1237667782301712583,194.420286117758,21.8193089231218,21.5889549255371,20.8380737304688,19.9513034820557,19.545640945434602,19.2817478179932,22.291385650634798,23.0754585266113,GALAXY
8089,6378726770919606841,1237667781226397777,190.49267824880698,21.2346920793405,19.6375675201416,18.4075298309326,17.784999847412102,17.430252075195302,17.2216663360596,20.957691192627,21.3317565917969,GALAXY
8090,6378726769845865441,1237667782300074082,190.446076916268,22.066911622308,18.5670528411865,17.528705596923803,17.155912399292,16.9311389923096,16.8436889648438,19.1181335449219,19.1578521728516,GALAXY
8092,6378867488006867881,1237667916491587667,178.834013917769,20.717284374448,18.600662231445302,17.343328475952102,16.822992324829098,16.487604141235398,16.268114089965803,19.2645378112793,19.8973274230957,GALAXY
8097,6378621153378830495,1237667735586603169,194.883772614335,22.4858959714227,20.0369777679443,18.3522167205811,17.133441925048803,16.6462669372559,16.354736328125,20.7765998840332,21.288873672485398,GALAXY
8098,6378621163042507197,1237667735586996322,195.82645178578701,22.4981622321879,18.7873001098633,17.743022918701197,17.3338470458984,17.052066802978498,16.9038906097412,19.3652782440186,20.0385112762451,GALAXY
8101,6378726738707352029,1237667782299222055,188.24023162487498,22.1891117825385,19.659622192382802,18.2843341827393,17.4488658905029,17.059175491333,16.754522323608402,20.681713104248,20.4892196655273,GALAXY
8102,6378726750518511989,1237667781225283607,187.727547823747,21.247937656199802,17.631139755249,16.3645133972168,15.781785011291499,15.432702064514197,15.1350698471069,19.255750656127898,19.7175540924072,GALAXY
8103,6378867461163323121,1237667912201535511,179.077067575659,25.3875406877139,18.539005279540998,18.4448566436768,18.2789688110352,18.3738975524902,18.4319744110107,19.0235061645508,19.976627349853498,QSO
8107,6378726726896192917,1237667783909507160,187.553340403269,23.5027273058718,19.7909164428711,19.215589523315398,18.5721111297607,18.13938331604,18.054048538208,21.2675476074219,21.015804290771502,QSO
8108,6378726736559866380,1237667783909900398,188.512533294329,23.442169265195304,19.757638931274396,18.341009140014602,17.6870040893555,17.3244876861572,17.038724899292,20.8944530487061,21.3182258605957,GALAXY
8112,6378726736559866231,1237667783910031505,188.839889284814,23.4064190297677,19.8691120147705,18.639232635498,17.7901573181152,17.32200050354,17.0441856384277,21.0956802368164,21.429031372070302,GALAXY
8116,6378726727969932202,1237667781761695852,186.64399769438702,21.8324604959183,19.7588672637939,19.115530014038104,18.7247486114502,18.456594467163104,18.4151210784912,20.2247924804688,21.010808944702102,GALAXY
8117,6378867463310804904,1237667736116592749,177.838651554079,23.0937653820508,19.7037200927734,18.333307266235398,17.5102710723877,17.0666828155518,16.7918300628662,20.2467975616455,20.9134559631348,GALAXY
8118,3156040512896512110,1237667783371325526,184.20870864520802,23.048377462265503,19.951978683471697,18.3378620147705,17.4771881103516,16.9752559661865,16.6442184448242,22.1076641082764,22.877067565918,GALAXY
8119,6378867506260478668,1237667783907344426,182.077605935322,23.356477092566298,19.046939849853498,17.7810554504395,17.0720806121826,16.6872806549072,16.450044631958,19.7949829101563,21.0734901428223,GALAXY
8120,6378867506260477402,1237667783370408031,182.05131867096298,23.0128423129704,19.3370513916016,18.3358383178711,17.7173004150391,17.3744316101074,17.1467552185059,20.294469833374,21.7984886169434,GALAXY
8121,6378902630503026590,1237668494173864153,182.18817520571602,16.2900938004492,19.453054428100604,18.1461067199707,17.6365280151367,17.3174743652344,17.1488876342773,20.131038665771502,20.6584548950195,GALAXY
8122,6378726693610193773,1237667734507946150,182.737524238431,21.979278345893103,19.2543563842773,17.6630172729492,16.9316520690918,16.552345275878903,16.2630100250244,20.200914382934602,20.687427520752,GALAXY
8123,6378867496596801777,1237667783370014850,181.06310334907397,23.041245234976696,20.3620071411133,19.0478115081787,17.85546875,17.3818397521973,17.0525283813477,20.7538089752197,21.0631999969482,GALAXY
8124,6378867463310804473,1237667736116461690,177.573034080986,23.0114275643315,19.1184577941895,18.342128753662102,17.6084880828857,17.2066688537598,16.9366550445557,19.6683578491211,20.1773300170898,GALAXY
8125,6378726706495095574,1237667735582671033,185.15517578871,22.7961513037536,19.3411331176758,18.0446834564209,17.4018707275391,17.0192451477051,16.7730579376221,20.0192489624023,20.7087421417236,GALAXY
8128,6378726715085029872,1237667736657068093,186.736162122934,23.558763785593,18.933032989502,17.5389671325684,16.8753395080566,16.512630462646502,16.2829208374023,19.719970703125,19.9476623535156,GALAXY
8129,6378726715085030128,1237667736657068135,186.797353739982,23.625344162693,19.488124847412102,18.1282711029053,17.4250354766846,17.0185394287109,16.724142074585,20.674295425415,20.9654655456543,GALAXY
8130,6378867462237065100,1237667911127531675,178.448831154041,24.4961002146313,19.0518646240234,17.5112152099609,16.7874927520752,16.3914203643799,16.0823631286621,19.8969688415527,20.6052017211914,GALAXY
8131,6378867484785642094,1237667736117379139,179.730169521105,23.0971441687014,19.8872051239014,18.6999340057373,17.7893028259277,17.320335388183597,17.02414894104,20.6835117340088,21.522869110107397,GALAXY
8133,6378902620839347525,1237668494710603889,181.915381784411,16.7264165321521,19.318473815918,18.2039852142334,17.690626144409197,17.352594375610398,17.213323593139602,20.0929393768311,20.4934463500977,GALAXY
8134,6378550816846907310,1237668272973480064,205.612435536866,19.528674648018697,19.2164134979248,17.6862010955811,16.8481330871582,16.4022254943848,16.105619430542,20.5388069152832,20.815500259399396,GALAXY
8135,6378550816846908948,1237668299286380693,205.80195183437198,19.792288437589,19.752971649169897,19.0617237091064,18.3574104309082,18.0812911987305,17.565773010253903,20.738538742065398,21.584810256957997,GALAXY
8136,6378550828658070191,1237668271363064028,205.93742496449298,18.3125321708119,19.4256286621094,18.2383918762207,17.6537017822266,17.3236465454102,17.1187915802002,20.5835876464844,20.893762588501,GALAXY
8139,6378621238204432954,1237668298211459179,202.81917755903598,19.2158811596268,18.9361209869385,17.7185173034668,17.106500625610398,16.7353439331055,16.4583740234375,19.4767456054688,19.9776935577393,GALAXY
8140,6378550807183232441,1237668298748985543,204.458758676321,19.4279550926212,19.195993423461896,17.9991836547852,17.444965362548803,17.1598072052002,16.9446601867676,20.8832015991211,20.9781112670898,GALAXY
8141,6378902619765607379,1237668496321347658,182.14226403130502,18.0529394253643,19.4273567199707,18.1969223022461,17.5224761962891,17.118829727172898,16.9161701202393,20.5500526428223,21.221700668335,GALAXY
8142,6378726700052644890,1237667734508142709,183.242709355117,21.993313638929802,19.6796989440918,18.381628036499,17.7949905395508,17.445604324340803,17.184738159179698,20.4261569976807,20.9363040924072,GALAXY
8148,6379324921351242095,1237665440983679164,207.14694068994098,27.4225908777352,19.0976715087891,17.956651687622102,17.4500637054443,17.159469604492198,16.937088012695302,19.951837539672898,20.2950038909912,GALAXY
8154,6379324853705508439,1237665128013168716,201.682814029104,33.4519875260362,18.443515777587898,17.475040435790998,17.1692752838135,17.0504302978516,17.0226612091064,19.147289276123,19.3065795898438,GALAXY
8156,3187917554210320859,1237667444048658549,194.87959526940102,27.9549070530367,21.921331405639602,20.6755065917969,20.0652809143066,19.599012374877898,19.419847488403303,22.1497802734375,21.753986358642603,GALAXY
8159,3057207611698981939,1237664818216698181,191.37326887573602,36.795799109958104,23.4031085968018,21.798683166503896,21.877639770507802,21.6046199798584,21.3531398773193,23.2827129364014,23.0418510437012,QSO
8161,6378621218877082246,1237667781767331988,200.55034219256,20.945659549633998,19.532642364502,18.131334304809602,17.445457458496097,17.0347385406494,16.7622756958008,20.2592277526855,20.981424331665,GALAXY
8162,6379324871959121172,1237665330932809812,203.032684200194,31.714302930689897,18.6754550933838,17.4972991943359,17.010452270507802,16.7014694213867,16.5768718719482,19.2106895446777,19.6601295471191,GALAXY
8164,6379324851558027249,1237665024911999138,204.08182755104,33.4234387334523,16.7189502716064,14.9637804031372,14.118933677673303,13.669697761535598,13.3206176757813,19.222146987915,20.1936855316162,GALAXY
8165,6379324881622796711,1237665226238525560,203.185887339967,30.6376932972487,18.0225620269775,16.6451568603516,16.1558036804199,15.880931854247999,15.739418029785199,18.2755813598633,18.6927337646484,GALAXY
8167,6374891618527349655,1237665127471775993,189.305253007281,34.2865077003487,20.572336196899396,20.292161941528303,20.270854949951197,20.035907745361303,19.887187957763697,20.590164184570302,20.879709243774396,QSO
8169,6374680563834424641,1237664820361429175,183.483653466566,38.6922676111457,19.1758251190186,17.895183563232397,17.5268821716309,17.2566299438477,17.2512722015381,19.6458110809326,19.605884552002,GALAXY
8171,6374891629264768584,1237665331464831075,190.059909514636,33.418436163565396,20.1122741699219,18.595682144165,17.735895156860398,17.3779201507568,17.0886745452881,20.644968032836896,22.309913635253896,GALAXY
8172,6374891679730632629,1237667321649168517,192.137302521497,26.115516572234696,17.122875213623,16.0821380615234,15.691614151001,15.482179641723599,15.3136959075928,17.7148590087891,18.064434051513697,GALAXY
8174,6374680577793069148,1237664338791170197,180.4674496398,37.9140745639723,18.5912265777588,17.604471206665,17.1994743347168,16.9322776794434,16.855842590332,18.9779033660889,19.5803318023682,GALAXY
8175,3053865096350542256,1237667322722975854,192.317087481277,26.9921454050685,18.9556198120117,17.980060577392603,17.4810657501221,17.1686725616455,17.033248901367198,19.548780441284197,20.139438629150398,GALAXY
